,n_spots,max_n_spots,bulk_fluorescence,avg_spot_size,percent_area,time_to_threshold,max_spot_change,max_area_change,max_fluorescence_change,copy_number,log_copy_number
103,176,194,38.002193003595565,0.0004289885280279442,0.07550198093291818,42.666666666666664,73,0.02458091942278217,14.180274535131431,1000,3.0
104,176,219,42.69491942963135,0.0003486365656331457,0.06136003555143365,59.666666666666664,67,0.02056283329469047,19.727968737924105,1000,3.0
105,307,322,55.233696348494554,0.0003994252924300689,0.12262356477603115,32.333333333333336,141,0.04663184349283004,22.35770955501897,2000,3.3010299956639813
106,304,331,55.85371857994299,0.00038445544124340105,0.11687445413799391,36.0,117,0.05067039052527521,23.524085111283867,2000,3.3010299956639813
107,345,360,85.45534827669317,0.00045992573730006527,0.15867437936852252,34.0,166,0.0634225114485418,46.563933477946506,2000,3.3010299956639813
108,301,309,56.07144791886117,0.0004255935237393998,0.12810365064555934,31.333333333333332,122,0.044762793310661006,19.60880207863083,2000,3.3010299956639813
109,37,297,22.273584013914096,8.877695753830055e-05,0.0032847474289171203,59.0,68,0.03649141712038718,12.438917876588018,2000,3.3010299956639813
110,15,194,11.661601528640459,7.98162311094935e-05,0.0011972434666424026,59.666666666666664,47,0.018346558882828178,9.001273867048507,2000,3.3010299956639813
111,329,363,49.71490276612771,0.000331369381809062,0.1090205266151814,41.333333333333336,137,0.034492233824082376,24.444532824265565,3000,3.4771212547196626
112,348,380,62.2009700569166,0.00037049836873199137,0.128933432318733,38.333333333333336,157,0.04250927988121752,25.663509032417718,3000,3.4771212547196626
113,262,347,25.620428511626137,0.00023509079864636505,0.06159378924534764,46.0,112,0.030649427255775012,11.79346006012863,3000,3.4771212547196626
114,163,261,17.25729415330984,0.00017594653131656473,0.028679284604600053,55.666666666666664,75,0.018107498768519567,9.934579970444469,3000,3.4771212547196626
115,141,335,14.361479055672321,0.00015974981734211661,0.022524724245238444,58.0,86,0.031180246672206202,14.171293807126446,3000,3.4771212547196626
116,303,374,77.37422444811826,0.0004909413434779245,0.14875522707381114,40.333333333333336,124,0.06428085189147137,43.18067198288437,4000,3.6020599913279625
117,410,446,60.45402965701699,0.0003561187623754778,0.1460086925739459,35.0,210,0.05844379326620516,23.877915552234114,4000,3.6020599913279625
118,175,236,31.565171243627884,0.0002990988451350522,0.052342297898634135,38.0,87,0.029519780345726263,13.550167182415699,4000,3.6020599913279625
119,335,361,67.86540935672515,0.0004362544005120596,0.14614522417153997,33.666666666666664,130,0.05331384015594542,32.3343372319688,4000,3.6020599913279625
120,315,326,109.25932561976778,0.0005287148990267822,0.16654519319343639,30.666666666666668,143,0.06953344063490136,53.351883344974524,4000,3.6020599913279625
121,377,408,126.6757862146072,0.0005560819487640133,0.209642894684033,43.0,144,0.06787103309220523,56.529618622607444,4000,3.6020599913279625
122,258,331,32.03728548992569,0.0002596933373004632,0.0670008810235195,44.333333333333336,101,0.03736210066651345,13.382215774151533,4000,3.6020599913279625
123,332,390,36.65907829747814,0.0002738087496026582,0.09090450486808253,38.0,147,0.044218607402787394,14.745135357000358,4000,3.6020599913279625
124,393,413,91.64937070938215,0.000539729883953162,0.21211384439359268,32.666666666666664,206,0.07500000000000001,26.99703947368421,5000,3.6989700043360187
125,438,451,107.76886017633002,0.00047898485649927277,0.20979536714668148,31.333333333333332,191,0.07498096382888039,45.859544185467385,5000,3.6989700043360187
126,341,356,75.81668098239894,0.00041778115414359935,0.14246337356296737,32.333333333333336,192,0.05582165023997049,23.003173725050594,5000,3.6989700043360187
127,426,428,94.12916894609043,0.0004342451524029373,0.1849884349236513,31.666666666666668,169,0.06201952146497365,36.28809516954114,5000,3.6989700043360187
128,506,520,150.49187698912,0.000593819689592699,0.3004727629339057,27.666666666666668,308,0.09012101250832655,48.569947635260164,5000,3.6989700043360187
129,423,425,107.60172249906385,0.000495688735983055,0.20967633532083224,27.666666666666668,176,0.056974969035342916,34.81498977446208,5000,3.6989700043360187
130,385,421,99.64288647045468,0.00047747210788641367,0.18382676153626926,36.0,163,0.06829258867457891,55.66179759541305,6000,3.7781512503836434
131,334,344,113.72004414799174,0.0005664614913366318,0.18919813810643504,31.333333333333332,180,0.070991890205864,54.28821440568166,6000,3.7781512503836434
132,478,487,98.55657466566133,0.00040794522463118263,0.1949978173737053,30.333333333333332,248,0.07314278344378745,32.545954204531924,6000,3.7781512503836434
133,417,426,105.4886197840677,0.0004997344406354111,0.20838926174496644,30.333333333333332,251,0.07771617546931232,35.129214084233055,6000,3.7781512503836434
134,320,425,75.4553411692284,0.0005093462045284035,0.16299078544908913,59.333333333333336,154,0.061092087797933944,49.328847892580285,7000,3.845098040014257
135,338,433,98.85894186223133,0.0005571913466650308,0.18833067517278043,59.666666666666664,181,0.07173710792131843,54.79654628996735,7000,3.845098040014257
136,394,456,61.320609172309446,0.0003321393691039124,0.13086291142694148,45.333333333333336,176,0.05322816677828212,16.65060892427512,7000,3.845098040014257
137,497,517,77.35616661867742,0.0003631250986097022,0.180473174009022,32.0,197,0.0616085996736731,27.35121892696037,7000,3.845098040014257
138,501,526,158.4639425283469,0.0004849978576488907,0.24298392668209423,28.333333333333332,311,0.08531371232287707,40.90469058742251,8000,3.9030899869919438
139,479,489,105.53598338533776,0.00042519848548069704,0.20367007454525388,25.0,269,0.07353693652115459,29.989655968135168,8000,3.9030899869919438
140,465,480,131.1508011576198,0.0005270261825591454,0.2450671748900026,29.0,270,0.10283522740641396,49.504919884238035,8000,3.9030899869919438
141,440,453,135.28297231787315,0.0005414466792465368,0.23823653886847623,28.666666666666668,255,0.0899861493180463,40.30179097012484,8000,3.9030899869919438
142,530,536,153.67252561146924,0.0005044671441114239,0.26736758637905467,29.666666666666668,280,0.08894631992677542,38.65637802675437,9000,3.9542425094393248
143,519,525,134.72240482731553,0.000458924677029549,0.23818190737833594,28.666666666666668,336,0.09751275510204081,42.30160910518053,9000,3.9542425094393248
144,476,498,77.50486607961842,0.0003779180907365698,0.17988901119060724,37.666666666666664,225,0.06540084388185655,28.642794900018345,9000,3.9542425094393248
145,455,478,81.12750060255483,0.00039613598373327863,0.18024187259864177,31.333333333333332,218,0.06976403480167676,26.088346353243622,9000,3.9542425094393248
146,424,498,302.3034753687458,0.0008077824504473698,0.34249975898968477,16.666666666666668,312,0.09630290176419551,56.54758025643497,10000,4.0
147,392,414,153.67164315193398,0.0005858483618036907,0.22965255782704674,20.0,233,0.06790478932719071,30.532354352625006,10000,4.0
148,476,482,133.73232008166505,0.0004818918436767323,0.22938051759012457,31.0,239,0.0796943231441048,36.21440386396719,10000,4.0
149,513,531,128.0798933608531,0.0004674082165497322,0.2397804150900126,27.666666666666668,289,0.08535431716546267,36.73557600428086,10000,4.0
150,352,551,37.27320391571263,0.00027910623783881624,0.09824539571926331,58.666666666666664,167,0.06145677783308445,19.66187987390078,10000,4.0
151,434,668,254.16366683425508,0.0007150695955250036,0.31034020445785154,58.333333333333336,320,0.12451818334171275,66.09805358040651,20000,4.301029995663981
152,470,783,241.9702526367427,0.0006864768107546747,0.3226441010546971,57.0,257,0.10781456953642382,62.53643855776306,20000,4.301029995663981
153,492,508,71.35212211752088,0.00041799178334233353,0.2056519574044281,28.666666666666668,235,0.06798245614035088,17.434861717612808,20000,4.301029995663981
154,469,495,61.04704378303838,0.00035965394160628056,0.16867769861334558,33.0,205,0.052808741285528225,15.580819543399986,20000,4.301029995663981
155,600,653,313.025379763371,0.0007151199318229886,0.42907195909379314,22.666666666666668,465,0.17591815026312846,82.16266375545851,30000,4.477121254719663
156,19,482,30.38000814663951,6.881766534462429e-05,0.0013075356415478616,57.0,160,0.05176374745417514,22.63553971486762,30000,4.477121254719663
157,498,1235,33.51646754991916,0.00016265115051087672,0.08100027295441661,56.666666666666664,301,0.11422512440422448,35.57393915216159,30000,4.477121254719663
158,570,616,217.6734245508649,0.0006200947889496812,0.35345402970131823,21.666666666666668,425,0.14218440031889054,56.84475869996476,30000,4.477121254719663
159,368,509,248.31559514739496,0.0007944901757935427,0.2923723846920237,59.666666666666664,214,0.09877122037937838,69.15582449354355,30000,4.477121254719663
160,380,619,263.6933253702819,0.000781414237935977,0.2969374104156713,59.0,223,0.10194935499283325,78.01182035355947,30000,4.477121254719663
161,464,612,240.79093728162124,0.0005668528910335188,0.26301974143955276,59.666666666666664,203,0.08587089447938503,140.2169461914745,30000,4.477121254719663
162,473,689,242.86336611257406,0.0007605282872202281,0.35972987985516786,59.333333333333336,213,0.10786804641211323,71.20076427748519,40000,4.6020599913279625
163,538,679,287.041772422713,0.0006592727902811192,0.35468876117124215,58.666666666666664,400,0.16790170279390457,82.24541723799246,40000,4.6020599913279625
164,655,692,197.12869751021924,0.0005806746264761532,0.3803418803418803,25.0,460,0.153962281679673,62.25245261984392,40000,4.6020599913279625
165,489,489,113.309458827199,0.0004699657276043002,0.2298132407985028,30.0,235,0.07863673580786026,36.920144845601996,40000,4.6020599913279625
166,416,643,357.6963134426549,0.0007468258758127425,0.3106795643381009,58.0,328,0.1673838356765186,101.5117760288492,50000,4.698970004336019
167,482,722,473.7150744222954,0.0007400174029009025,0.356688388198235,52.333333333333336,435,0.2048140043763676,130.4625003005747,50000,4.698970004336019
168,562,782,482.2762103664325,0.0008887337866133523,0.499468388076704,54.0,497,0.21076514144674385,122.56111163850392,50000,4.698970004336019
169,597,847,360.64550875710194,0.0007769828466493932,0.46385875944968774,59.333333333333336,550,0.19672254308118514,96.87884678593231,50000,4.698970004336019
170,381,793,240.6507943578322,0.0007235157223758313,0.27565949022519176,59.0,306,0.1595347686216283,65.01670873546152,60000,4.778151250383644
171,569,1108,322.86762578975413,0.0006719356630068443,0.3823313922508944,59.333333333333336,306,0.13802618558270535,85.93022569840906,60000,4.778151250383644
172,440,606,329.8224541808595,0.0007732692921939008,0.34023848856531635,48.333333333333336,308,0.15928151299406945,83.54894765824113,60000,4.778151250383644
173,431,628,307.7302509511404,0.0007942494949420719,0.342321532320033,56.0,354,0.18051052345521673,78.15837659538582,60000,4.778151250383644
174,668,992,374.24991453158424,0.0006537493012646284,0.43670453324477176,49.0,453,0.23791476601189718,106.8811207595456,60000,4.778151250383644
175,743,1123,268.5794596516526,0.0005485961657408315,0.40760695114543777,44.666666666666664,321,0.16246006153116804,85.51136054992864,60000,4.778151250383644
176,454,794,358.05141125102335,0.0007773245480635786,0.35290534482086466,57.666666666666664,359,0.1923560484971346,96.01042844333554,70000,4.845098040014257
177,435,777,242.24527120669057,0.0006749666982518299,0.293610513739546,58.666666666666664,275,0.13475746714456394,64.90353643966546,70000,4.845098040014257
178,486,799,263.04701793959725,0.000757197361751828,0.3679979178113884,55.333333333333336,336,0.17519303623586568,70.46425094228675,70000,4.845098040014257
179,421,831,237.78538294677122,0.0007654785123986128,0.322266453719816,59.666666666666664,274,0.12002097685394866,61.68741627136423,70000,4.845098040014257
180,786,1083,322.72707292513843,0.0005851907332661059,0.45995991634715927,59.333333333333336,491,0.22874307734014948,86.20267902095195,70000,4.845098040014257
181,296,416,392.76780894544055,0.0007354339591181696,0.2176884518989782,53.666666666666664,223,0.12173703489492962,100.56586176980915,70000,4.845098040014257
182,411,823,203.45428258830884,0.0006985079925372055,0.2870867849327915,59.333333333333336,234,0.11523132228821507,55.38391391841202,80000,4.903089986991944
183,341,613,232.8465353756382,0.0008345472085148799,0.28458059810357406,55.666666666666664,232,0.11310965232190615,59.64513980063214,80000,4.903089986991944
184,530,776,191.2583553589213,0.0007075562040967955,0.3750047881713016,59.666666666666664,414,0.16078200413698002,59.5133254807324,80000,4.903089986991944
185,627,864,227.86141860844822,0.000658828003973458,0.4130851584913582,59.333333333333336,554,0.19588085741608938,71.03973596435983,80000,4.903089986991944
186,431,629,233.44346607669615,0.0007281207865360792,0.3138200589970501,59.333333333333336,297,0.15360373647984268,70.22071779744346,90000,4.954242509439325
187,494,994,288.52710104956714,0.0007864232119999095,0.38849306672795525,58.0,272,0.15882364207461885,78.67024343062899,90000,4.954242509439325
188,637,751,228.20059544709034,0.0006432984431125119,0.40978110826267006,59.333333333333336,458,0.18958592859444667,72.76254262641228,90000,4.954242509439325
189,594,735,294.07099319256196,0.0006957834223193125,0.4132953528576716,58.666666666666664,531,0.20069526758900505,89.62634052182548,90000,4.954242509439325
190,320,345,104.05020852386174,0.0005985185468927311,0.19152593500567397,25.666666666666668,274,0.11756340705485781,53.574352762043404,100000,5.0
191,345,529,80.59286473429951,0.0005481761534691592,0.18912077294685992,57.333333333333336,258,0.12287922705314008,59.864086956521746,100000,5.0
192,266,294,50.83520703282994,0.0005357457500599884,0.1425083695159569,28.666666666666668,257,0.10609183807727732,37.753236943798754,100000,5.0
193,539,745,157.85105474587127,0.0005404039463916981,0.2912777271051253,59.666666666666664,358,0.1632236216499447,61.73608065361253,100000,5.0
194,718,1010,259.68066504092707,0.000647289118418286,0.4647535870243294,54.666666666666664,506,0.24113877388986557,73.78022268851961,100000,5.0
195,692,1112,228.23834342865192,0.0006156597268306399,0.42603653096680283,55.666666666666664,567,0.22499413062872706,67.87521247124008,100000,5.0
196,525,889,252.05723999233862,0.0007279940898021726,0.3821968971461406,58.0,506,0.23082742769584372,64.55080923194791,200000,5.301029995663981
197,411,679,271.29957862478454,0.0007486144062603253,0.3076805209729937,59.333333333333336,416,0.19303773223520398,66.13767956330206,200000,5.301029995663981
198,636,1007,404.82290633206884,0.0006847215875410401,0.4354829296761015,56.666666666666664,415,0.20441591284894467,105.01399669292871,200000,5.301029995663981
199,575,1098,348.02967839412906,0.0008284953534064356,0.47638482820870043,59.666666666666664,462,0.2230490748189863,78.38507839020465,200000,5.301029995663981
200,391,688,249.93052556139511,0.0006284619417055757,0.24572861920688008,58.666666666666664,267,0.1386765408504539,58.947505972288575,300000,5.477121254719663
201,354,683,310.4105665275299,0.000724016145097552,0.2563017153645334,59.666666666666664,337,0.16056775665324463,75.15879781904356,300000,5.477121254719663
